trnOpDate,gateInComingCnt,gateOutGoingCnt,totalPass
2016/10/21,22619,21535,44154
2016/10/22,26265,26256,52521
2016/10/23,27222,29101,56323
2016/10/24,17063,17993,35056
2016/10/25,16902,17273,34175
2016/10/26,15913,16175,32088
2016/10/27,16044,16117,32161
2016/10/28,23670,21887,45557
2016/10/29,26852,26542,53394
2016/10/30,26711,29361,56072
2016/10/31,18936,20128,39064
2016/11/1,15056,15341,30397
2016/11/2,15390,15609,30999
2016/11/3,15744,15580,31324
2016/11/4,23423,21947,45370
2016/11/5,27677,27678,55355
2016/11/6,27459,29905,57364
2016/11/7,17318,18525,35843
2016/11/8,15719,16223,31942
2016/11/9,16244,16568,32812
2016/11/10,16570,16697,33267
2016/11/11,25994,25042,51036
2016/11/12,28807,28702,57509
2016/11/13,29283,31578,60861
2016/11/14,18857,19887,38744
2016/11/15,16072,16425,32497
2016/11/16,16515,16534,33049
2016/11/17,16977,17120,34097
2016/11/18,24038,22791,46829
2016/11/19,26763,26844,53607
2016/11/20,26902,29009,55911
2016/11/21,16451,17224,33675
2016/11/22,14735,15043,29778
2016/11/23,14148,14047,28195
2016/11/24,15995,15822,31817
2016/11/25,24927,23208,48135
2016/11/26,25544,25217,50761
2016/11/27,21488,23943,45431
2016/11/28,16484,17432,33916
2016/11/29,15441,15751,31192
2016/11/30,15504,15667,31171
2016/12/1,16487,16652,33139
2016/12/2,24024,23064,47088
2016/12/3,28891,29176,58067
2016/12/4,28196,29938,58134
2016/12/5,17798,18860,36658
2016/12/6,16677,16862,33539
2016/12/7,17088,17366,34454
2016/12/8,17470,17403,34873
2016/12/9,25508,24417,49925
2016/12/10,30054,29497,59551
2016/12/11,30170,33130,63300
2016/12/12,18607,19710,38317
2016/12/13,16843,17009,33852
2016/12/14,16458,16570,33028
2016/12/15,16469,16475,32944
2016/12/16,23740,22506,46246
2016/12/17,28605,28238,56843
2016/12/18,28527,31622,60149
2016/12/19,17807,18796,36603
2016/12/20,16334,16398,32732
2016/12/21,16319,16461,32780
2016/12/22,16335,16060,32395
2016/12/23,24221,22850,47071
2016/12/24,29291,29357,58648
2016/12/25,30479,32672,63151
2016/12/26,19745,20662,40407
2016/12/27,15142,15593,30735
2016/12/28,14850,15278,30128
2016/12/29,16114,16492,32606
2016/12/30,24897,23540,48437
2016/12/31,28156,28150,56306
2017/1/1,26709,28645,55354
2017/1/2,23559,26470,50029
2017/1/3,16032,17155,33187
2017/1/4,14934,14870,29804
2017/1/5,16088,16048,32136
2017/1/6,21692,20218,41910
2017/1/7,23849,23799,47648
2017/1/8,23546,25631,49177
2017/1/9,16535,17531,34066
2017/1/10,15806,16456,32262
2017/1/11,16373,16274,32647
2017/1/12,16724,16683,33407
2017/1/13,20630,19653,40283
2017/1/14,21902,21763,43665
2017/1/15,22818,24402,47220
2017/1/16,17230,17874,35104
2017/1/17,16964,16984,33948
2017/1/18,17692,17380,35072
2017/1/19,21909,22309,44218
2017/1/20,22462,22260,44722
2017/1/21,22827,22521,45348
2017/1/22,22961,24172,47133
2017/1/23,19031,19999,39030
2017/1/24,19744,20083,39827
2017/1/25,21538,20645,42183
2017/1/26,23786,22392,46178
2017/1/27,16646,16001,32647
2017/1/28,22929,23871,46800
2017/1/29,25434,26688,52122
2017/1/30,25686,27527,53213
2017/1/31,26090,27518,53608
2017/2/1,23763,26013,49776
2017/2/2,20793,22423,43216
2017/2/3,23222,24035,47257
2017/2/4,24183,24764,48947
2017/2/5,24616,26026,50642
2017/2/6,20914,21961,42875
2017/2/7,20475,22610,43085
2017/2/8,21131,22487,43618
2017/2/9,20496,20200,40696
2017/2/10,24507,22927,47434
2017/2/11,23930,24958,48888
2017/2/12,26427,28743,55170
2017/2/13,18480,19158,37638
2017/2/14,18599,19161,37760
2017/2/15,18016,17767,35783
2017/2/16,18005,17669,35674
2017/2/17,21226,19497,40723
2017/2/18,23429,22498,45927
2017/2/19,25603,27601,53204
2017/2/20,16995,17858,34853
2017/2/21,16214,16301,32515
2017/2/22,15066,15068,30134
2017/2/23,15974,15652,31626
2017/2/24,23131,21154,44285
2017/2/25,24216,23339,47555
2017/2/26,22905,23678,46583
2017/2/27,26878,28481,55359
2017/2/28,25675,28997,54672
2017/3/1,17182,18235,35417
2017/3/2,15891,15743,31634
2017/3/3,22045,20798,42843
2017/3/4,26456,26031,52487
2017/3/5,27177,29658,56835
2017/3/6,15688,16596,32284
2017/3/7,14958,15409,30367
2017/3/8,15772,15898,31670
2017/3/9,17283,17323,34606
2017/3/10,22476,21228,43704
2017/3/11,27391,27130,54521
2017/3/12,28394,30706,59100
2017/3/13,16978,17816,34794
2017/3/14,15449,15323,30772
2017/3/15,16298,16323,32621
2017/3/16,15671,15780,31451
2017/3/17,23356,21862,45218
2017/3/18,26235,26014,52249
2017/3/19,26342,28336,54678
2017/3/20,17222,18090,35312
2017/3/21,15887,16288,32175
2017/3/22,16094,16471,32565
2017/3/23,15876,15748,31624
2017/3/24,24403,22771,47174
2017/3/25,23698,24105,47803
2017/3/26,22940,25214,48154
2017/3/27,16621,17592,34213
2017/3/28,15659,15662,31321
2017/3/29,16287,16861,33148
2017/3/30,17224,17535,34759
2017/3/31,25066,22818,47884
2017/4/1,28376,26132,54508
2017/4/2,28532,29296,57828
2017/4/3,26758,28342,55100
2017/4/4,23481,27446,50927
2017/4/5,19705,21779,41484
2017/4/6,17124,17837,34961
2017/4/7,21766,20821,42587
2017/4/8,25100,25267,50367
2017/4/9,26804,28329,55133
2017/4/10,16613,17437,34050
2017/4/11,14926,15242,30168
2017/4/12,15500,15887,31387
2017/4/13,16009,15937,31946
2017/4/14,23208,21750,44958
2017/4/15,27000,26787,53787
2017/4/16,27677,30545,58222
2017/4/17,16882,17657,34539
2017/4/18,15501,15722,31223
2017/4/19,16094,16408,32502
2017/4/20,16688,16386,33074
2017/4/21,22168,21380,43548
2017/4/22,23616,23449,47065
2017/4/23,25948,27956,53904
2017/4/24,16233,16985,33218
2017/4/25,15971,16165,32136
2017/4/26,15622,15984,31606
2017/4/27,14479,14849,29328
2017/4/28,23343,21883,45226
2017/4/29,26390,27009,53399
2017/4/30,26041,28283,54324
2017/5/1,20881,22808,43689
2017/5/2,15350,15876,31226
2017/5/3,15284,15530,30814
2017/5/4,15624,15498,31122
2017/5/5,23125,21679,44804
2017/5/6,25026,25149,50175
2017/5/7,26262,28523,54785
2017/5/8,17042,17892,34934
2017/5/9,15396,15661,31057
2017/5/10,16406,16639,33045
2017/5/11,16916,16855,33771
2017/5/12,25415,23550,48965
2017/5/13,25907,24927,50834
2017/5/14,26752,30000,56752
2017/5/15,17198,18373,35571
2017/5/16,13639,13759,27398
2017/5/17,15908,16002,31910
2017/5/18,16209,16064,32273
2017/5/19,22645,21806,44451
2017/5/20,24678,24733,49411
2017/5/21,26184,28191,54375
2017/5/22,16514,17066,33580
2017/5/23,15454,15582,31036
2017/5/24,15068,15146,30214
2017/5/25,15871,15718,31589
2017/5/26,24521,22399,46920
2017/5/27,27882,26046,53928
2017/5/28,25963,26937,52900
2017/5/29,24400,26039,50439
2017/5/30,22560,26054,48614
2017/5/31,17388,18565,35953
2017/6/1,15656,15515,31171
2017/6/2,16282,15478,31760
2017/6/3,15872,15985,31857
2017/6/4,19570,21130,40700
2017/6/5,16436,16624,33060
2017/6/6,15960,16138,32098
2017/6/7,16471,16616,33087
2017/6/8,16791,16895,33686
2017/6/9,23367,22102,45469
2017/6/10,26721,26602,53323
2017/6/11,26311,28693,55004
2017/6/12,17349,18197,35546
2017/6/13,16270,16665,32935
2017/6/14,13946,13819,27765
2017/6/15,14162,14120,28282
2017/6/16,19192,18466,37658
2017/6/17,18956,18444,37400
2017/6/18,19487,20629,40116
2017/6/19,15961,16416,32377
2017/6/20,16198,16264,32462
2017/6/21,16652,17063,33715
2017/6/22,16674,17461,34135
2017/6/23,21530,21463,42993
2017/6/24,23550,23570,47120
2017/6/25,25592,27292,52884
2017/6/26,17767,18773,36540
2017/6/27,17118,17494,34612
2017/6/28,16946,17424,34370
2017/6/29,17512,17796,35308
2017/6/30,24923,24399,49322
2017/7/1,22764,22346,45110
2017/7/2,23493,24546,48039
2017/7/3,18615,19368,37983
2017/7/4,17283,17785,35068
2017/7/5,18793,19153,37946
2017/7/6,19382,19269,38651
2017/7/7,22747,22933,45680
2017/7/8,24878,24149,49027
2017/7/9,25821,27743,53564
2017/7/10,19684,20942,40626
2017/7/11,18356,19291,37647
2017/7/12,18525,19332,37857
2017/7/13,19185,19769,38954
2017/7/14,23403,23126,46529
2017/7/15,24805,25215,50020
2017/7/16,25702,28292,53994
2017/7/17,18708,19980,38688
2017/7/18,17819,18366,36185
2017/7/19,17485,18244,35729
2017/7/20,18010,18491,36501
2017/7/21,22760,22210,44970
2017/7/22,24100,24137,48237
2017/7/23,24151,26418,50569
2017/7/24,18670,19310,37980
2017/7/25,17371,17764,35135
2017/7/26,17864,18113,35977
2017/7/27,18065,18418,36483
2017/7/28,22160,21311,43471
2017/7/29,14776,15689,30465
2017/7/30,10934,11986,22920
2017/7/31,15258,16185,31443
2017/8/1,16932,16958,33890
2017/8/2,17403,17448,34851
2017/8/3,18410,18155,36565
2017/8/4,23607,22271,45878
2017/8/5,26313,25773,52086
2017/8/6,26222,28896,55118
2017/8/7,19417,20361,39778
2017/8/8,17529,18064,35593
2017/8/9,18678,18938,37616
2017/8/10,19615,19546,39161
2017/8/11,24536,21753,46289
2017/8/12,26736,24906,51642
2017/8/13,27149,27433,54582
2017/8/14,19814,19117,38931
2017/8/15,18808,17685,36493
2017/8/16,18860,17825,36685
2017/8/17,19587,18090,37677
2017/8/18,24023,21767,45790
2017/8/19,25690,23892,49582
2017/8/20,25752,26412,52164
2017/8/21,19958,20842,40800
2017/8/22,17917,18650,36567
2017/8/23,17840,18318,36158
2017/8/24,18432,18629,37061
2017/8/25,22766,22666,45432
2017/8/26,24656,24736,49392
2017/8/27,24296,26330,50626
2017/8/28,20086,21315,41401
2017/8/29,17767,18543,36310
2017/8/30,16524,16348,32872
2017/8/31,16484,16493,32977
2017/9/1,21844,20407,42251
2017/9/2,21882,21618,43500
2017/9/3,20860,23379,44239
2017/9/4,16895,17827,34722
2017/9/5,16089,16284,32373
2017/9/6,18289,18439,36728
2017/9/7,17698,17950,35648
2017/9/8,22829,21687,44516
2017/9/9,24182,24204,48386
2017/9/10,26240,28430,54670
2017/9/11,17458,18259,35717
2017/9/12,16456,16508,32964
2017/9/13,14165,14092,28257
2017/9/14,14808,14698,29506
2017/9/15,23246,21764,45010
2017/9/16,24892,24595,49487
2017/9/17,26178,28210,54388
2017/9/18,16355,17203,33558
2017/9/19,15163,15373,30536
2017/9/20,15988,16100,32088
2017/9/21,16423,16491,32914
2017/9/22,23674,22037,45711
2017/9/23,25728,25415,51143
2017/9/24,25960,28151,54111
2017/9/25,16549,17434,33983
2017/9/26,15333,15978,31311
2017/9/27,15657,15642,31299
2017/9/28,16212,16192,32404
2017/9/29,20130,18829,38959
2017/9/30,22009,21433,43442
2017/10/1,22972,25086,48058
2017/10/2,16077,16738,32815
2017/10/3,18194,18055,36249
2017/10/4,19087,19521,38608
2017/10/5,17604,18051,35655
2017/10/6,25892,23907,49799
2017/10/7,28267,27059,55326
2017/10/8,27884,28619,56503
2017/10/9,26343,28268,54611
2017/10/10,24712,27973,52685
2017/10/11,17447,18304,35751
2017/10/12,15840,16170,32010
2017/10/13,19290,19107,38397
2017/10/14,18377,17372,35749
2017/10/15,21217,22617,43834
2017/10/16,16501,17072,33573
2017/10/17,15936,15985,31921
2017/10/18,16109,16145,32254
2017/10/19,15978,16032,32010
2017/10/20,22912,21782,44694
2017/10/21,27212,26881,54093
2017/10/22,27089,29257,56346
2017/10/23,16870,17507,34377
2017/10/24,15567,15806,31373
2017/10/25,15992,16255,32247
2017/10/26,16447,16403,32850
2017/10/27,23667,21684,45351
2017/10/28,25082,24684,49766
2017/10/29,25746,28514,54260
2017/10/30,16592,17274,33866
2017/10/31,15483,15658,31141
2017/11/1,16335,16411,32746
2017/11/2,16050,16170,32220
2017/11/3,22850,21832,44682
2017/11/4,26528,26318,52846
2017/11/5,27495,29245,56740
2017/11/6,17345,18188,35533
2017/11/7,16056,16241,32297
2017/11/8,16813,16741,33554
2017/11/9,17030,17025,34055
2017/11/10,24698,23266,47964
2017/11/11,27597,27573,55170
2017/11/12,28108,30910,59018
2017/11/13,17455,18422,35877
2017/11/14,15543,16650,32193
2017/11/15,16069,16317,32386
2017/11/16,16926,16896,33822
2017/11/17,24337,23442,47779
2017/11/18,24904,24716,49620
2017/11/19,24962,27045,52007
2017/11/20,16916,17707,34623
2017/11/21,15453,15679,31132
2017/11/22,15640,15870,31510
2017/11/23,15910,15904,31814
2017/11/24,22966,22368,45334
2017/11/25,25999,25410,51409
2017/11/26,24996,26588,51584
2017/11/27,16758,18017,34775
2017/11/28,15102,15939,31041
2017/11/29,15408,15735,31143
2017/11/30,16768,17341,34109
2017/12/1,23577,22702,46279
2017/12/2,28330,28084,56414
2017/12/3,28161,30047,58208
2017/12/4,17319,18218,35537
2017/12/5,16087,16333,32420
2017/12/6,16827,17023,33850
2017/12/7,16452,16724,33176
2017/12/8,24328,23290,47618
2017/12/9,27864,26923,54787
2017/12/10,30327,32585,62912
2017/12/11,18518,19847,38365
2017/12/12,15336,15076,30412
2017/12/13,16756,16785,33541
2017/12/14,17095,17300,34395
2017/12/15,24466,23630,48096
2017/12/16,26428,25931,52359
2017/12/17,27190,29160,56350
2017/12/18,16918,17894,34812
2017/12/19,15091,15304,30395
2017/12/20,16304,16531,32835
2017/12/21,16670,16524,33194
2017/12/22,23990,22514,46504
2017/12/23,28877,28485,57362
2017/12/24,28368,30720,59088
2017/12/25,19265,20122,39387
2017/12/26,16592,16775,33367
2017/12/27,17099,16983,34082
2017/12/28,17455,18631,36086
2017/12/29,25238,23645,48883
2017/12/30,27923,27307,55230
2017/12/31,29065,28357,57422
2018/1/1,26681,31460,58141
2018/1/2,16871,17981,34852
2018/1/3,15102,15703,30805
2018/1/4,15229,15427,30656
2018/1/5,21129,19907,41036
2018/1/6,21408,21381,42789
2018/1/7,19378,20880,40258
2018/1/8,14222,14934,29156
2018/1/9,13070,13183,26253
2018/1/10,15367,15384,30751
2018/1/11,14756,12909,27665
2018/1/12,21669,19562,41231
2018/1/13,23307,22714,46021
2018/1/14,23533,25570,49103
2018/1/15,17027,17194,34221
2018/1/16,16625,16022,32647
2018/1/17,16540,16095,32635
2018/1/18,17420,16491,33911
2018/1/19,25236,23197,48433
2018/1/20,23871,23833,47704
2018/1/21,19794,22083,41877
2018/1/22,17616,17805,35421
2018/1/23,17923,17042,34965
2018/1/24,18777,17664,36441
2018/1/25,19310,19157,38467
2018/1/26,22557,21493,44050
2018/1/27,24330,23521,47851
2018/1/28,22403,24452,46855
2018/1/29,16183,17071,33254
2018/1/30,14871,15498,30369
2018/1/31,15763,17279,33042
2018/2/1,16896,17121,34017
2018/2/2,20913,19519,40432
2018/2/3,19639,18445,38084
2018/2/4,18637,20207,38844
2018/2/5,15930,16226,32156
2018/2/6,17646,18589,36235
2018/2/7,18550,17651,36201
2018/2/8,19020,18999,38019
2018/2/9,21975,21538,43513
2018/2/10,21847,21527,43374
2018/2/11,21948,22766,44714
2018/2/12,20125,20153,40278
2018/2/13,21596,20710,42306
2018/2/14,25148,23361,48509
2018/2/15,17778,16635,34413
2018/2/16,23045,23722,46767
2018/2/17,24695,25614,50309
2018/2/18,29684,30509,60193
2018/2/19,27212,28851,56063
2018/2/20,24006,26574,50580
2018/2/21,19523,21025,40548
2018/2/22,16714,16585,33299
2018/2/23,22188,19956,42144
2018/2/24,23723,23415,47138
2018/2/25,23255,24232,47487
2018/2/26,16931,16875,33806
2018/2/27,18667,18121,36788
2018/2/28,22794,22973,45767
2018/3/1,15879,15804,31683
2018/3/2,23960,21493,45453
2018/3/3,24365,23698,48063
2018/3/4,24842,26832,51674
2018/3/5,17221,17411,34632
2018/3/6,16240,15777,32017
2018/3/7,17109,16470,33579
2018/3/8,15439,14930,30369
2018/3/9,23396,21482,44878
2018/3/10,27970,26435,54405
2018/3/11,27938,29585,57523
2018/3/12,17577,17723,35300
2018/3/13,16419,15941,32360
2018/3/14,17214,16666,33880
2018/3/15,16836,16572,33408
2018/3/16,23457,21635,45092
2018/3/17,26330,25744,52074
2018/3/18,26992,28500,55492
2018/3/19,17083,17249,34332
2018/3/20,14206,13768,27974
2018/3/21,15753,15043,30796
2018/3/22,16465,15761,32226
2018/3/23,23301,20970,44271
2018/3/24,25982,25177,51159
2018/3/25,25281,27325,52606
2018/3/26,16476,16592,33068
2018/3/27,15412,14921,30333
2018/3/28,15880,15515,31395
2018/3/29,16190,15808,31998
2018/3/30,19061,18126,37187
2018/3/31,22126,21185,43311
2018/4/1,23180,25012,48192
2018/4/2,17749,17700,35449
2018/4/3,25399,21952,47351
2018/4/4,30190,27404,57594
2018/4/5,23942,24352,48294
2018/4/6,25705,26752,52457
2018/4/7,24680,26314,50994
2018/4/8,28018,30309,58327
2018/4/9,17389,17807,35196
2018/4/10,16293,15968,32261
2018/4/11,16892,16145,33037
2018/4/12,15906,15456,31362
2018/4/13,23363,21183,44546
2018/4/14,26394,26240,52634
2018/4/15,25071,26104,51175
2018/4/16,16915,16952,33867
2018/4/17,15401,14859,30260
2018/4/18,16461,15995,32456
2018/4/19,16509,15933,32442
2018/4/20,23238,20308,43546
2018/4/21,26138,25943,52081
2018/4/22,25692,27695,53387
2018/4/23,16909,17134,34043
2018/4/24,14842,14354,29196
2018/4/25,16240,15747,31987
2018/4/26,16823,16853,33676
2018/4/27,23456,22070,45526
2018/4/28,27879,26935,54814
2018/4/29,25702,27820,53522
2018/4/30,18553,19365,37918
2018/5/1,19177,19700,38877
2018/5/2,15872,16014,31886
2018/5/3,15166,15106,30272
2018/5/4,23088,22009,45097
2018/5/5,25598,25265,50863
2018/5/6,26758,28106,54864
2018/5/7,17207,18078,35285
2018/5/8,15435,15448,30883
2018/5/9,15727,15808,31535
2018/5/10,17177,16630,33807
2018/5/11,25467,23665,49132
2018/5/12,26503,25594,52097
2018/5/13,26658,29747,56405
2018/5/14,17387,18597,35984
2018/5/15,15944,15561,31505
2018/5/16,16941,16418,33359
2018/5/17,16371,16071,32442
2018/5/18,24328,22334,46662
2018/5/19,25807,24902,50709
2018/5/20,26364,28169,54533
2018/5/21,16580,16861,33441
2018/5/22,15607,15112,30719
2018/5/23,15705,15217,30922
2018/5/24,17064,16310,33374
2018/5/25,22839,20677,43516
2018/5/26,26473,25407,51880
2018/5/27,24751,27096,51847
2018/5/28,16428,16733,33161
2018/5/29,14970,14569,29539
2018/5/30,15327,14659,29986
2018/5/31,15631,14950,30581
2018/6/1,23012,21494,44506
2018/6/2,24254,23967,48221
2018/6/3,24108,26390,50498
2018/6/4,16441,16806,33247
2018/6/5,15809,15521,31330
2018/6/6,16474,16699,33173
2018/6/7,16891,16894,33785
2018/6/8,23383,22304,45687
2018/6/9,26734,26434,53168
2018/6/10,25912,28157,54069
2018/6/11,16869,17173,34042
2018/6/12,16382,16721,33103
2018/6/13,17054,16829,33883
2018/6/14,16946,16613,33559
2018/6/15,24100,22352,46452
2018/6/16,26115,25059,51174
2018/6/17,24582,25434,50016
2018/6/18,20956,24140,45096
2018/6/19,17464,18512,35976
2018/6/20,16923,16915,33838
2018/6/21,16783,16941,33724
2018/6/22,21635,20643,42278
2018/6/23,23697,23219,46916
2018/6/24,22734,24522,47256
2018/6/25,16981,17959,34940
2018/6/26,16165,16531,32696
2018/6/27,16976,16693,33669
2018/6/28,17279,17177,34456
2018/6/29,25451,24842,50293
2018/6/30,23315,23388,46703
2018/7/1,22568,24617,47185
2018/7/2,18176,19295,37471
2018/7/3,17680,18461,36141
2018/7/4,17853,18476,36329
2018/7/5,18669,18795,37464
2018/7/6,22666,22776,45442
2018/7/7,24805,24257,49062
2018/7/8,24686,26417,51103
2018/7/9,18929,19769,38698
2018/7/10,12000,13392,25392
2018/7/11,8359,8407,16766
2018/7/12,18637,19499,38136
2018/7/13,23242,22573,45815
2018/7/14,25469,25475,50944
2018/7/15,25455,27767,53222
2018/7/16,19059,20201,39260
2018/7/17,17840,18314,36154
2018/7/18,18166,18594,36760
2018/7/19,18011,18299,36310
2018/7/20,22254,21865,44119
2018/7/21,23310,23278,46588
2018/7/22,23795,26129,49924
2018/7/23,18485,19328,37813
2018/7/24,16910,16952,33862
2018/7/25,17629,17968,35597
2018/7/26,17984,17932,35916
2018/7/27,22051,21476,43527
2018/7/28,24639,24625,49264
2018/7/29,23488,25341,48829
2018/7/30,17582,18760,36342
2018/7/31,17137,17244,34381
2018/8/1,17116,17100,34216
2018/8/2,17113,17199,34312
2018/8/3,23225,21842,45067
2018/8/4,24561,24237,48798
2018/8/5,25121,27687,52808
2018/8/6,18818,19717,38535
2018/8/7,18092,18292,36384
2018/8/8,18524,18486,37010
2018/8/9,18673,18586,37259
2018/8/10,24201,22701,46902
2018/8/11,26622,26793,53415
2018/8/12,26930,28793,55723
2018/8/13,19162,19757,38919
2018/8/14,17297,17402,34699
2018/8/15,18327,18502,36829
2018/8/16,18675,18611,37286
2018/8/17,24026,23013,47039
2018/8/18,25132,24929,50061
2018/8/19,25045,26856,51901
2018/8/20,19206,20022,39228
2018/8/21,17863,18312,36175
2018/8/22,18068,18392,36460
2018/8/23,18327,18611,36938
2018/8/24,19834,18601,38435
2018/8/25,19827,19522,39349
2018/8/26,22902,24650,47552
2018/8/27,17580,18808,36388
2018/8/28,16223,16956,33179
2018/8/29,15695,16136,31831
2018/8/30,15429,15492,30921
2018/8/31,20588,19604,40192
2018/9/1,22712,22387,45099
2018/9/2,21811,23653,45464
2018/9/3,17050,17456,34506
